tweet
best wishes to everyone celebrating gudi padwa ugadi cheti chand may these festivals marking a new year bring happiness prosperity for all
सभी देशवासियों को नवरात्रि एवं नववर्ष की हार्दिक शुभकामनायें।
fighting corruption or legalizing corruption what is the bjp s agenda
strongly condemn the terror attack in london we stand in solidarity with the people of london against this senseless violence
they gave up their lives for our freedom and in death became immortal remembering the sacrifice of our brave marty…
congress vice president shri rahul gandhi shall travel there today to be with her and accompany congress president on the r…
congress president smt sonia gandhi is traveling abroad for a health check up
we congratulate amarinder his team for forming the govt in punjab we are confident that they take punjab to new…
looking forward to attending the swearing in ceremony of amarinder singhji tomorrow in chandigarh
met amarinder singhji earlier today i m confident that punjab once again rise to its true potential unde…
our fight with the bjp is an ideological fight what the bjp has done in manipur goa is their ideology and that is what we are fighting
it is not about how soon they went but with how much money the bjp went to steal the mandate of goa manipur
सभी देशवासियों को होली की बहुत बहुत शुभकामनाएं।
i thank the people of goa manipur for their love support to the congress party congratulations to our workers leaders in both states
our fight continues and not end till we win the hearts minds of people
to all congress workers across india we stand resolute committed to our values our belief in an india united in strength purpose
my heartiest congratulations to capt amarinder singhji all our party workers who worked tirelessly amarinder
i thank everyone in punjab for their immense faith and support this is a mandate for a brighter future for punjab and it s youth
i congratulate shri narendra modi and the bjp on their victory in uttar pradesh uttarakhand
take a step to change the lives of millions of women this i signed this petition so shld you because in…
गंगा माँ के नाम पर मोदीजी का एक और झूठ वादा 20 000 करोड़ का और तीन साल में गंगा सफाई में 10 भी खर्च नहीं
happy women s day to all the brave resilient inspiring women who strive against all odds everyday you are our strength our future
उत्तर प्रदेश और मणिपुर में आज आखरी चरण का मतदान है।आपका वोट आपकी ताकत है आपकी आवाज़ है।@incindia को वोट देकर इस आवाज़ को और भी बुलंद कीजिये
2 5 साल में अरविन्द केजरीवाल और नरेन्द्र मोदी ने आपके लिये कुछ नहीं किया वो सिर्फ वादों की राजनीति करते हैं राम…
हमारे लोग अमरीका में मारे जा रहे हैं और मोदीजी चुप हैं। वो इसलिए चुप हैं क्योंकि वो डरते हैं रामलीला मैदान दिल्ली
with congress workers at the ramlila maidan delhi
मोदीजी काठ की हांडी बार बार नहीं चढ़ती
मगर काशी करवट ले चुकी है खिसियानी बिल्ली अब खम्बा नोचे
बनारस में हमने रोड शो किया तबसे मोदी जी वहां फायर करने की कोशिश कर रहे हैं 3 बार फायर करने की कोशिश की 3 बार मिस …
दो दिन पहले रोड शो हुआ तो उससे बात नहीं बनी फिर कल रोड शो हुआ उससे भी बात नहीं बनी आज सुन रहे हैं मोदी जी पैदल जा रहे हैं
बनारस में मोदीजी की पिक्चर का बार बार रीटेक हो रहा है 4 दिन में मोदीजी ने चार बार रीटेक लिया मगर बात नहीं बन रही जौनपुर
कल के रोडशो में बनारस ने फैसला ले लिया। आज मिर्जापुर ने और पूरे up ने फैसला ले लिया up में गठबंधन की सरकार बनने जा…
glimpses of rahul gandhi s public meetings in duddhi है राहुल के साथ
looking forward to the public meetings today in sonbhadra mirzapur jaunpur
काशी विश्वनाथ मंदिर में दर्शन करते हुए कांग्रेस उपाध्यक्ष राहुल गांधी rahul akhilesh
आज बनारस में 2 रोड शो निकले आज आपने मोदीजी को बिना बोले ही जवाब दे दिया
ऐतिहासिक रोड शो हुआ है आप साथ चले आपने रोड शो को अपनी शक्ति दी इसके लिए बनारस की जनता का दिल से धन्यवाद
official पूरे जोश के साथ चल रहा है वाराणसी में रोड शो
official गोलगड्डा पहुंचा काफ़िला रोड शो की एक झलक रें rahul akhilesh
वाराणसी रोड शो आरम्भ हुआ अंबेडकर चौराहे से बाबा साहेब की प्रतिमा पर माल्यार्पण
varanasi road show to begin shortly enroute stop for darshan at kashi vishwanath temple
official वाराणसी में राहुलजी और अखिलेशजी के नेतृत्व में होने वाले संयुक्त रोडशो का रूटमैप
मोदीजी केवल गंगा माँ से वायदे ही नहीं करते बल्कि गंगा माँ से सौदा भी करते हैं कहते हैं कि पहले वोट दो तब काम करे…
मोदीजी ने कहा था कि अगर मुझे प्रधानमंत्री बना दिया तो यह 56 इंच की छाती हर साल 2 करोड़ युवाओं को रोज़गार देगी इस वा…
rahul gandhi be addressing public meetings at maharajganj harpur pindra uttar pradesh today
मोदी जी आम जनता के वायदे पूरे नहीं करते वो सिर्फ हिंदुस्तान के 50 अमीर परिवारों के वायदे ही पूरे करते हैं कुशीनगर
saddened by the demise of shri haji abdul salam a veteran congressman committed social worker he served the ppl of manipur with dedication
मणिपुर में मोदीजी rss की विचारधारा थोपना चाहते हैं आपका जो इतिहास है जो भाषाएँ हैं उनको कुचलना चाहते हैं कांग्रेस…
arrived to a warm welcome in imphal manipur
snapshot of hon ble congress vp rahul gandhi public rally in imphal manipur news …
against the tyranny of fear we stand with our students for every voice raised in anger intolerance ignorance there be a gurmehar kaur
a veteran leader a distinguished legal mind he served the nation with courage commitment his loss be deeply mourned
sincere condolences on the passing away of former union minister shri p shiv shankar
congress vice president rahul gandhi be addressing public meetings in rudrapur pharenda and gorakhpur …
remembering the indomitable chandrashekhar azad may he inspire us always to fight for the values we hold dear for our nation for our freedom
आमतौर से picture में director actor और producer होता है मोदीजी की picture में वही director वही actor और वही prod…
मोदीजी को किसी का दर्द नहीं दिखता जहाँ जाते हैं सिर्फ मन की बात करते हैं कभी काम की बात भी कर लीजिये बहराइच
बस्ती और बलरामपुर में कांग्रेस उपाध्यक्ष राहुल गांधी की जनसभा की झलकियाँ
किसान हमारे पास आये हमने उनसे सौदा नहीं किया हम कभी नहीं कहेगें कि हमें पहले वोट दो तब हम आपका काम करेगें बस्ती
एक तरफ झूठ के बाद झूठ 15 लाख हर खाते में 2 करोड़ नौकरी किसानों का कर्जा माफ़ दूसरी तरफ हमने कर्जा माफ़ किया भोजन का अधिकार और मनरेगा दिया
जब मोदी जी को डर लगता है तो वो एक धर्म को दूसरे से लड़ाना शुरु कर देते हैं ज़हर फैलाना शुरु कर देते हैं बहराइच
आप सभी को महाशिवरात्रि की हार्दिक शुभकामनाएं।
मोदीजी चुनाव हार चुके हैं जितनी भी नफरत फैला सकते है फैला लें लेकिन ये उत्तर प्रदेश मोदीजी की नहीं सुनेगा कांग्रेस और सपा…
नफरत फैलाने वालों के लिये मेरा सन्देश है तू हिन्दू बनेगा ना मुसलमान बनेगा इन्सान की औलाद है इन्सान बनेगा अमेठी
मोदीजी चुनाव हार चुके हैं वो जितनी भी नफरत फैला सकते है फैला लें लेकिन ये उत्तर प्रदेश उनकी नहीं सुनेगा कांग्रेस…
इलाहाबाद में कांग्रेस सपा रोडशो का जनता ने किया ज़ोरदार स्वागत आपके प्यार और उत्साह के लिए बहुत बहुत धन्यवाद
जबसे मेरी और अखिलेश की दोस्ती हुई है मोदीजी का मूड ख़राब हो गया है और जब वो घबरातें हैं तो अपनी पुरानी आदतों पर च…
official पूरा इलाहाबाद है राहुल अखिलेश के साथ और सब कह रहे हैं जे हुई न बात भैया जे हुई न बात किनारे राहुल अखिलेश@withc…
प्रधानमन्त्रीजी को बदले ले लिए जो करना है मेरे साथ करें लेकिन रायबरेली और अमेठी के लोगों को चोट क्यूँ पहुँचा रहे…
at the children s national institute at swaraj bhawan this morning big smiles lots of energy a great start to a f…
मोदीजी की नियत साफ़ नहीं है उत्तर प्रदेश के करोड़ों किसानों के साथ वो झूठा सौदा कर रहे हैं इलाहाबाद
मोदीजी कहते हैं up में सरकार बनवाओ तब किसानों का कर्जा माफ़ होगा जब हमने कर्जा माफ़ किया तो ये नहीं बोला कि पहले up में हमारी सरकार बनवाओ
⁠⁠⁠ bjp का जो हाल बिहार में हुआ था वो हाल अब up में होने वाला है चुनाव के बाद फिर 2019 तक मोदीजी के मुहँ से up का नाम नहीं निकलेगा झाँसी
watch rahul gandhi cm akhilesh yadav addressing public meeting from jhansi city चले गठबंधन के साथ …
official अखिलेश राहुल जी की संयुक्त रैली के लिए उमड़ा जन हुजूम चले गठबंधन के साथ
छत्रपति शिवाजी महाराज की जयंती पर उन्हें नमन। उनके जीवन से हमें अन्याय के खिलाफ हमेशा वीरता और साहस से लड़ने की प्रेरणा मिलती है
आइये हम सब मिलकर एक नया उत्तर प्रदेश बनायें।युवाओं किसानों और मज़दूरों की सरकार बनायें और नफरत फ़ैलाने वालों को ज…
i welcome tariq hameed karra ji to the congress party his presence strengthen our effort to bring peace pros…
what every industrialist in india really feels but cannot say
the lion of vidarbha jambuwantrao dhote passes away my heartfelt condolences on his demise
मोदीजी बनारस के बेटे बने माँ से कई वादे किये पर एक भी वादा पूरा नहीं किया।मोदीजी रिश्ते बताने और जताने से नहीं नि…
watch live rahul gandhi addressing a public meeting in maharajganj की आंधी …
watch live rahul gandhi addressing a public meeting from fatehpur uttar pradesh की आंधी
will caign in hathgaon rae bareli maharajganj today wonderful to see the energy enthusiasm of youngsters this energy transform up
मोदीजी कर्जा माफ करने के लिए आपको up में सरकार की जरुरत नहीं दिल्ली में आपकी सरकार है कर्जा माफ कर दीजिए चुनाव…
मोदीजी मन की बात बंद करिये लोगों की बात सुनिये आपको समझ में आ जायेगा नोटबंदी से क्या मुसीबत है सीतापुर
looking forward to addressing rallies in sitapur hardoi and unnao today
bjp और rss के लिये मैसेज है आप जितनी नफरत फैलाओगे हम उतनी मोहबत्त फैलायेगें जितना आप तोड़ना चाहोगे हम उतना भाईचा…
watch live rahul gandhi s public meeting from zaidpur barabanki at and
our space program continues to scale new heights yet another milestone achieved proud moment for all of us thank…
मोदीजी सिर्फ मन की बातें करते हैं किसी की सुनते नहीं अफजलगढ़ बिजनौर
मोदीजी बोलते हैं भ्रष्टाचार के खिलाफ लड़ रहा हूँ मगर उत्तराखंड में जिन भ्रष्ट नेताओं को हमने पार्टी से निकाला उनसे…
हमने उत्तराखंड से कचरा बाहर फेंका मोदी जी ने वो कचरा उठाकर भाजपा में डाल लिया हरिद्वार उत्तराखंड
हरिद्वार उतराखंड में श्री राहुल गाँधी का रोड शो at हर की पौड़ी
लखनऊ बिलासपुर और चंदौसी से कुछ झलकियाँ
इस result से pm को झटका लगेगा उनकी credibility पर असर पड़ेगा इसलिए वो घबरा रहे हैं
प्रधानमंत्री जी को अब लग रहा है कि यूपी में कांग्रेस सपा की सरकार आने वाली है
मगर प्रधानमंत्री का काम होता है रोज़गार देना security देना और किसानों को उनका हक़ देना पर इन सब में हमारे प्रधान मंत्री fail हैं
मोदीजी को जन्मपत्री पढ़ना google करना और लोगों के bathroom में झांकना अच्छा लगता है यह सब वो अपने फ्री टाइम में करें
official राहुलजी और अखिलेशजी द्वारा गठबंधन की 10 प्रमुख प्राथमिकताएँ वादों का साथ पसंद है
आपसी भाईचारे को ही सच्चा धर्म मानने वाले महान संत कवि और समाज सुधारक गुरु रविदास जी की जयंती पर नमन
अलीगढ up सोमेश्वर और सितारगंज uk की जनसभाओं से कुछ झलकियाँ
उत्तराखंड में भूकम्प आया और प्रधानमन्त्री मीडिया में आने के लिए भूकंप का मजाक बना कर ताली बजाते हैं सितारगंज उत्…
watch live rahul gandhi addressing a public meeting in sitarganj uttarakhand का rahul
he demeans his position and himself more than anyone else today s events were saddening and frankly they were shameful
when a prime minister reduces himself to ridiculing his predecessor years his senior he hurts the dignity of the parliament the nation
official आज कांग्रेस पार्टी के वरिष्ठ नेताओं द्वारा 2017 का घोषणा पत्र जारी किया गया official
official हाथरस की रैली में राहुल गाँधी जी जनता को संबोधित करते हुए
नीम हकीम खतरा ए जान
the prime minister mocks the tragedy of uttarakhand insults the freedom struggle but has no answers to the opposi…
जैसे ही congress sp ने हाथ मिलाया up में आंधी आ गयी और यह हवा मोदीजी और मायावतीजी को हरा देगी मेरठ
official मेरठ में राहुल जी और अखिलेश जी के आगमन से जनता में जबरदस्त उत्साह दिख रहा है
in meerut today for a congress sp joint rally tomorrow address public meetings in hathras khurja hapur muradnagar
official माँट में राहुल गाँधी जी के आगमन से उत्साहित जनता में भर गया हर्शोउल्लाश सभी ने एक साथ कहा ये हुई न बात भैया ये हुई…
मोदीजी भाषण में कहते हैं किसानों की लड़ाई लड़ रहा हूँ और जब किसान के कर्ज़ा माफ़ करने का समय आता है तो चुप हो जाते हैं
मैं मोदीजी के पास गया बोला किसानों का कर्जा माफ कर दीजिये।मोदीजी ने एक शब्द नहीं कहा कमरे में सन्नाटा छा गया माँ…
1लाख 10 हज़ार करोड़ रुपया 50परिवारों को देने के बजाय अगर मोदीजी उत्तर प्रदेश के युवाओं को दे देते तो सिर्फ इस पैसे…
यूपी के युवा में बल है युवा उसका आने वाला कल है मोदी जी इस कल से घबराते हैं राहुल गाँधी कानपुर जनसभा में …
जैसे बिहार चुनाव के बाद मोदीजी ने बिहार शब्द नहीं बोला वैसे ही यूपी चुनाव के बाद यूपी शब्द भी नहीं बोलेंगे
