tweet
up की जंग में कूदे लालू अमित शाह पर की आपत्तिजनक टिप्पणी अन्य वीडियो के लिए यहाँ क्लिक करें h…
यूपी चुनाव में का वार कहा मैं चुनावों का डाक्टर हूं वाले कंपाउंडर …
प० बंगाल में बाल तस्करी से भी भाजपा के तार जुड़ रहे हैं। isi के लिए देश से गद्दारी सामुहिक बलात्कार और देह …
isi के लिए जासूसी सेक्स रैकेट सामूहिक बलात्कार और अब यह बाल तस्करी नहीं चाहिए अब और अच्छे दिन
abvp is premature baby of rss it s an organization of goons unsocial detached elements who are they to decide who is…
a true patriot is 1who defends his nation against a pathetic parochial regressive authoritarian government see howard zin…
exc in uttar pradesh s deoria 18 km from bihar border i meet and son in law up s local boy mulayam gran…
exc damaad in tow calls up voters his samdhi also says river ganges is visited only after demise in a ve…
and who is polluting 65 years old young man s mind by d way mr minister who has encouraged haters respect women respect…
there is cut throat competition between gujrati brothers that who is biggest liar among them shame …
आज देश में ऐसे pm हैं जो समाज बाँटते हैं ध्रुवीकरण करते हैं अशोभनीय बयान देते हैं फँसने पर रोते हैं और विपक्ष को देशद्…
अखिलेश चुनावों में जीत के बाद बीजेपी का होलिका दहन करेंगे लालू यादव
पटना लालू यादव का बयान चुनाव के बाद भगवे का होलिका दहन करेंगे गंगा को लेकर नीतीश का मोदी पर हमला सही
पेट भरो पिटारा नहीं bjp की देश व 14राज्यों में सरकारें है।मोदीजी जो आप up में कह रहे है पहले बीजेपी शासित राज्यों में तो…
we hv very contradictory pm he talks of problems while accusing othrs to which he can only find solutions never mind bjp…
शेर से गाय गाय से गधा गधे से गीदड़ गीदड़ से कुत्ता। इनकी शब्दावली से समझ नहीं आ रहा यह प्रमोशन है या डिमोशन भाषाई कचरा…
my best wishes on i pray for peace prosperity and happiness for all
हम बातें नहीं चुपचाप काम करते है। बाकी जो है सो है।
not fit to be pm
कीचड़ साफ करने के लिए कीचड़ में उतरना पड़ता है।भाजपाईयो ने जो भाषाई गंदगी फैलाई हैअगर उसे रगड़ रगड़कर साफ नही करें…
country must ask why pm is zipped shy mum mousy mute buttoned up on links of bjp leaders with isi agents
i challenge 56 chested pm to open up his mouth on deep rooted relations of bjp leaders wth isi agents break ur deadly s…
पर बोले लालू मर मिट जाएगा लेकिन आरएसएस और बीजेपी से हाथ नहीं मिला सकता है …
is the twin brother of trump entire country is upset with modi rjd chief to abp news https …
rjd chief to caign for sp congress alliance in uttar pradesh https …
‘dictator’ out to divide country tweets pradeep modak reports https …
my first voting experience at saifai today
yes method in this madnessपहलेजिंदा क़ौमों को लड़ाया फिर इतिहास के नायकों को नेहरु बनाम पटेल और अब दफ़न दाहसंस्कार कीज…
eid was on 6 july supply was 13500 mw where as deepawali was from 28 oct 1 nov supply was for 24 hrs all the 5days to a…
मोदी कहते है मेरा क्या झोला उठाकर चल दूँगा। लेकिन ये नही बताया कि इस अदृश्य झोले में अंबानी अडानी के अलावा और कौन 2 से झोल झमेले भरे हुए है
pm को दल और द्वेष की भावना से ऊपर उठना चाहिये। उन्हें तकरार की नही प्यार की तोड़ने की नही जोड़ने की विनाश की नही विकास की बातें करनी चाहिए
ये तो तानाशाह प्रधानमंत्री है। देश के टुकड़े टुकड़े कर तबाह कर देगा। जनाब आप pm हो इतनी ओछी छोटी और खोटी बातें नहीं करनी चाहिए।
आप pm है साहब।देश में श्मशान बनाने व किसानों के बिल माफ़ करने से किसी ने रोका है क्या 56इंची व्यक्ति डरपोक रास्ते से देश को गुमराह नही करता
देश ने ऐसा pm नहीं देखा जो सीने पर अपनी पार्टी का चिह्न चिपका धर्म और जाति की बात कर देशवासियों की भावनाएं भड़काने का काम करता है।
कुछो ना कुछ तो बकना है।
चुनावी यात्राओं में अब आप अंतिम यात्राओं को भी लड़वा देंगे सर जी। कब्रिस्तान बनाम शमशान की उपमा से यह स्पष्ट है वोट के लिए…
मापने के सब पैमाने टूट जायेंगे।
पॉलीग्राफी टेस्ट से दूध का दूध पानी का पानी हो जाएगा।चुनावों मे अपनी विश्वसनीयता साबित करने के लिए बार बार विरोधियों को…
राजनीति में झूठ का बाजार नहीं लगना चाहिए। उन्होंने 15 09 2013 के बाद से भारतीय राजनीति में पूंजीवाद झूठ व जुमलेबाजी का ख…
देखिये bjp का cm कैसे हाथी उड़ा रहा है। हाहाहा पकड़ो रे भाई पकड़ो कहीं ये हाथी उड़ कर सीमापार ना कर जाये cm को म…
मित्रों 65 साल की वृद्धावस्था में कोई किसी को गोद लेता है क्या लेता है क्या मित्रों गुजरात ने लिया है क्या यूपी को मूर्ख समझा है क्या
tweeples don t u dare to call it gundaraj jangalraj mafia raj it s bjp ruled ram rajya maharashtra …
take a break ji see ur list is this how bjp wud end dynastic politics in up पब्लिक है ये सब जानती है। htt…
पंजाब में खून का बेटा और यूपी में दत्तक पुत्र गज़ब है रे भाई इतना मत हँसाओ 😂😂
वैलेंटाइन्स डे के मौके पर तेजस्वी यादव पर मेहरबान लड़कियां गुलाब देने की लगी होड़
and imagine such ceos hiring people for jobs based on their caste religion and turning india into a casteless heaven https…
modi s india is short in cash but not in corruption ranking falls from 76 to 79
यूपी में 2युवा जोश में भी होश से सकारात्मक व प्रगतिशील बातें कर रहे है और एक अनुभवी अधेड़ है जो बौखलाट में संसद से सड़क तक अंट शंट बक रहे है
पटना नोटबंदी से जनता हुई परेशान
audio अमित शाह खुद कह रहे है बीजेपी up में हार रही है
जनाब 3 साल होने को है। हिम्मत है तो निकालो कुण्डलियाँ। किस डर से और क्यों दबा रखी है ये गीदड़ भभकियां बंद करों।
मोदी बड़े व्यवसायियों का बड़ा कर्ज माफ़ करते है और फुटकर व्यापारियों को it नोटिस भेज परेशान करते है। गिन गिनकर ये सब यूपी में बदला लेंगे
मित्रों दूसरों के बाथरूम में ताकने झाँकने की खुरापात व खुफियागिरी किसी और देश का pm कर सकता है क्या हद है। पद का तो ख्याल रखना चाहिए।
ऐसा कोई प्रधानमंत्री होता है जो इतना झूठ बोले अपने किये गए वादों का 1 भी पूरा ना करें। यूपी का युवा इन्हें सबक सि…
यूपी के नौजवानों से अपील करता हूँ कि चुनावों में देश के भविष्य और कर्णधारों से दगा एवं ठगी करने वालों को अपने वोट की चोट…
मोदीजी ने मसीहा बनने के चक्कर में असंगठित क्षेत्र में काम कर रहे 25 करोड़ लोगों की नौकरी और छिन ली नौकरी देना तो दूर की…
पटना राजद सुप्रीमो का बयान ऊंच नीच का भेद आज तक नहीं हुआ खत्म लालू दलित के शत्रु भी आज रविदास जयंती…
गंगा जमूनी तहजीब में यकीन रखने वाली यूपी की जनता बिना किसी फरेब जुमले और अफवाह में फसते हुए नफरत फैलाने वालों को बिहार से भी बड़ी हार देगी।
आप भी पढ़िए इतिहासपुरुष मोदी
देख लो न्यायप्रिय यूपी वालों। इनको जोरदार तरीके से वोट की ऐसी चोट दो कि विषैले लोग नफ़रत की राजनीति करनी भूल जाये।
बिहार की हार के थपेड़ों से ई संघी लोग अबतक लाल है। यूपी हार के बाद तो ये सब पगला जाएंगे। ये अज्ञानी लोग पता नहीं क्…
अपने लोकतंत्र में भाषाई स्खलन का जब कभी इतिहास लिखा जाएगा तो श्रीमान जी का नाम स्वर्णिम अक्षरों में लिखा जाए…
उस दौर की राजनीति का गवाह बनकर दुःखी हूँ जहाँ pm लोकतंत्र के मंदिर में ही पद की गरिमा के विपरीत निम्न स्तर की राजनीति करने पर…
i m a freelancer go anywhere to completely root out the hatred venom spread by poisonous organisations like bjp rss
et always a delight to speak to was in bulandshaher to caign for his son in law his interview to me h…
et hum yadav logon mein humse koi nahi ladta hai to hum aapas mein hi lad lete hain intw on sp fued htt…
मैंने और नीतीश ने बिहार में बीजेपी का रथ रोका। यूपी में तो रथ ही नहीं है। इनका सब पहिया टूट चुका है। बचा खुचा 11 मार्च को टूट जाएगा।
i just wish and pray that everyone is safe sound after earthquake tremors in delhi ncr may god bless all
अफ़सोस एवं दुर्भाग्य देश में सवार्धिक व विश्व में आबादी के हिसाब से 5वें देश के बराबर वाले प्रदेश यूपी में bjp को cm लायक एक चेहरा नही मिला
मोदी ने बिहार की 243सीटों के लिए नुक्कड़ 2 अनेकों रैलियाँ की पर up की 403सीटों के लिए गिनती भर। मतलब यूपी में हार का ज़िम्मा लेना नहीं चाहते
सावधान यूपी pm ने बिहार में 1लाख65 हज़ार करोड़ के विशेष पैकेज का बेसुरा राग गाया था।लेकिन 3 बज़ट में कोई प्रावधान नहीं…
bbc days interviewing cm rabri devi and boy in the photo is now bihar s health minister tej pratap yadav …
सरस्वती पूजा तथा बसंत पंचमी की सभी देशवासियों को हार्दिक शुभकामनायें।
my heartfelt sincere condolences on the sudden demise of former union minister colleague shri e ahamed ji
हमने ट्विटर पर भी बिहार के भाजपाईयों को खेदड़ दिया है। अब बाहरियों की बारी है।
i invite bollywood to come shoot in historical glorified culturally rich developing bihar will extend all sorts o…
बिहार होता तो ई भाजपाई मीडियावाला जातिवाद और जंगलराज का रायता फैलाकर बिहार को बदनाम कर रहा होता। बीजेपी शासित प्रदे…
संजय लीला भंसाली के साथ बीजेपी शासित राजस्थान में जो हुआ बहुत दुर्भाग्यपूर्ण है। हिंदुस्तानियों को आपस में लड़ाना इनके…
राजनीति के चरम पर होने के बावजूद भी ने अपनी मिट्टी भाषा और अपने देसी कल्चर से लगाव बरकरार रखा है …
आवास स्थित गौशाला में गौमाताओं की देखभाल एवं सेवा करते हुए।
inspired by golvalkar modi his entire machinery wish to kick out deprived downtrodden have nots out of country
68वें गणतंत्र दिवस पर शान से लहराया तिरंगा
बताते हुए ख़ुशी है आज कैबिनेट में बिहार में 600 करोड़ की लागत से बनने वाले अंतरराष्ट्रीय क्रिकेट स्टेडियम को मंजूरी दी ग…
""
jnu में पीएचडी छात्र दिलीप अनशन पर है।हालात बेहद खराब है।pm जी के नाम खुली चिट्ठी। मोदीजी fyi a https…
आदरणीय@narendramodi जी क्या अब आप अपने नेताओं के बच्चों को set करने के चक्कर में यूपी को upset करेंगे बिहार के संदर्भ…
नेताजी सुभाष चंद्र बोस की जयंती पर शत शत नमन।
glad ji s efforts paid off in stitching sp inc alliance in up for social equality brotherhood
have been consistently in talks with s top leadership hoping doing my best to stitch the bihar like alliance
शराबबंदी नशामुक्ति के समर्थन एवं नशा विरोधी जागरूकता फैलाने वाली विश्व की सबसे बड़ी मानव श्रृंखला का हिस्सा बनकर अप…
rss के जातिवादियों पहले वर्ण व्यवस्था की समीक्षा करो। हम पहले बीमारी खत्म करना चाहते है लेकिन वो कहते है पहले ईलाज बंद करो। बेवकूफ है का
आरक्षण राष्ट्र निर्माण का कार्यक्रम है। ख़बरदार किसी ने इसके साथ छेड़छाड़ की कोशिश की तो वंचित ताल ठोककर खड़े है तुरंत औकात में ला देंगे।
rss पहले अपने घर में लागू 100फीसदी आरक्षण की समीक्षा करें।कोई गैर स्वर्ण पिछड़ा दलित व महिला आजतक संघ प्रमुख क्यों नही बने है बात करते है
आरक्षण संविधान प्रदत्त अधिकार है।rss जैसे जातिवादी संगठन की खैरात नहीं।इसे छिनने की बात करने वालों को औकात में लाना कमेरे वर्गों को आता है
मोदी जी आपके rss प्रवक्ता आरक्षण पर फिर अंट शंट बके है। बिहार में रगड़ रगड़ के धोया शायद कुछ धुलाई बाकी रह गई थी जो अब यूपी जमकर करेगा।
good news for software engineers youth we are building an it park in patna proposal passed in cabinet yesterday htt…
son to caign for in up elections …
thank you
live updates mulayam should give his blessing to akhilesh says rjd chief lalu
rjd chief congratulates requests mulayam to bless his son …
i congratulate akhilesh and appeal to mulayam singh that its election of country not of up …
मैं अखिलेश को बधाई देता हूं नेता जी से अपील करूंगा कि वह अखिलेश को अपना आशीर्वाद दें।यह देश का चुनाव है ना कि सिर्फ यूपी…
नेताजी की बनाई हुई पार्टी है। नेताजी अपना आशीर्वाद अखिलेश को देंगे। भाजपाई हाथ मलते रह गए।
अखिलेश के नेतृत्व में विकासशील प्रगतिशील धर्मनिरपेक्ष एवं न्यायप्रिय सरकार बननी तय।सब एकजुट है।हमसब मिलकर साम्प्रदायिक ताकतों को हरायेंगे
ये यूपी नहीं देश का चुनाव है। अब यूपी में फासीवादी व फ़िरकापरस्त ताकतों की हार पूर्णतः निश्चित। बधाई। समाजवादी पार्टी एकजुट सब पहले जैसा।
जी सच्चाई को आइना दिखाने वाले जवान को नज़रबंद किया गया आज उसकी पत्नी और बच्चें का रो रो कर हाल बुरा हैं
sincere grand salute to indian army for their invaluable service courage commitment indomitable spirit towards the nation
it s sedition to replace mahatma gandhi with pm
नज़रिया प्रतिभाओं का गला घोंटने का गंदा खेल
गंगा में नाव डूबने की दुःखद घटना से मर्माहत हूँ।सरकार ने राहत व बचाव कार्यों में तेज़ी एवं दुर्भाग्यपूर्ण घटना की जांच का आदेश दिया है।
आप सबों को प्रेम दान हर्ष एवं समरसता के पावन पर्व मकर संक्रांति की हार्दिक शुभकामनाएं।
hw abt a man not to forget thousands of ppl wr killed in his rule replacing pujari of सत्य अहिंसा who acts totally opposite of bapu s ideas
hey ram total insult to father of nation by pm rss gang killed gandhi ji now hell bent on usurping killing his ideology thoughts
went to see in hospital with his condition is stable wishing for speedy recovery god bless
majority bjp mps are ex congressi the moment one joins holy bjp he she becomes certified honest hindu patriotic …
जिस जवान को राष्ट्र सम्मान देना चाहिए उसे सजा दी जा रही है। दोगली पार्टी के दोगले pm की दोगली राष्ट्र नीति। अरे …
गैरबीजेपी कार्यकर्ता होते तो निष्पक्ष मीडिया का रो रोकर बुरा हाल होता।पर ये देशभक्त पार्टी के सरकारी गुंडे थे सो चुपhttp…
काहे का महाराज ये साक्षी साधु नहीं लफंदर है इसे गुंडा एक्ट के तहत जेल भेज देना चाहिये। साधु महात्मा कभी कड़वी वाणी नही बोलते। ये नकली है।
छानिएगा जलेबी निकलेगा पकौड़ी राजद राष्ट्रीय अध्यक्ष श्री लालू प्रसाद। सन्दर्भ जोड़कर मायने खुद निकाल लीजिए। …
मित्रदल शिवसेना जबतब bjp को करारे तमाचे लगाती रहती है पर खबर नही बनती क्योंकि एंटी बीजेपी खबर से समर्थित मीडिया की छाती…
सूरा वही सराहिये जो लड़ै दीन के हेत पुरजा पुरजा कटि मरे तहू न छाड़ै खेत व गुरुपर्व की लख लख ब…
बकौल मोदीजी 500 1000 के नोट महंगाई बढ़ा रहे थे। लेकिन मित्रों 2000 का नोट महंगाई घटायेगा रोजगार बढ़ायेगा कालाधन वालों के लि…
जिस vc की सामंती हरकतों ने रोहित वेमुला बकौल मोदी भारत माता का लाल को आत्महत्या को मजबूर किया था उसे कल मोदीजी…
the bjp opens its up election caign this evening with a well known hindi channel projecting an easy win for it
plz correct urself it s dmk not aiadmk
गुरु गोविंद साहब की जीवन गाथा प्रेरणा दायक chief
जब मोदी का कोई सहयोगी उनकी पोल खोलता है तो टीवी वाला लंबी चुप्पी खींच लेता है। क्या ये exclusive material नही है
नोटबन्दी से मजबूर किसान सब्जी कर रहे दान किसान की पीड़ा देख मुस्करा रहा दिल्ली का दरबान।
मोदीजी नोटबन्दी पर कुछ और कहने सुनने को बचा है तो कह लो।जल्दी ही जनता को पता लगेगा कि केंद्र ने नोटबन्दी के नाम पर…
जो बोले सो निहाल सतश्री अकाल। श्री गुरु गोबिंद सिंह जी महाराज जी के 350वें प्रकाशोत्सव पर पटना जरूर आयें।
lalu retweeting bernie and people say globalization is dead
therefore i always say put ego s aside to keep fundamentalist at bay to fight for justice equality
तू कौन खामा खां देश का वंचित उपेक्षित व बहुजन हमारी रगों का खून है। गोलवलकर के जातिवादी सामंतवाद के वंशजों को ह…
deprived downtrodden oppressed ppl r my lifeblood assure tht d empowered subalterns r ready to kick out anti democr…
जो बोले सो निहाल सत श्री अकाल राजद प्रमुख लालू पहुंचे पटना के गांधी मैदान में बने अस्थायी गुरूद्वारे में दी प्रकाश…
लखनऊ में आज झूठ का पिटारा खुलेगा। जुमलों की मूसलाधार बारिश होगी। सावधान यूपी ज़ुमलेबाजो की झूठ की जीभ को सच के ओंठो से हराना है।
a very happy new year 2017 to all may the new year brings more love peace prosperity success change tht everyone wanted god bless all
pm s address on new year s eve a flop show
मोदी ने क्यों नही बताया economy को कितना नुकसान हुआ इस नुकसान की भरपाई कैसे होगी fdi में कितनी गिरावट हुई नये नोट छापने पर कितना खर्च हुआ
50 दिन 50 दिन चिल्लाने वाले ने डेडलाइन नहीं बताई प्रधानमंत्री का देश को सरेआम गुमराह करना शुभ संकेत नही है।ऐसे pm पदपर कोई भरोसा नही करेगा
कहाँ है रिपोर्ट कार्ड क्यों नही बताया कि कितना कालाधन आया कितना अबतक बैंकों में जमा हुआ कितनी नौकरी गई जीडीपी को कितना नुकसान हुआ
आज का उबाऊ भाषण सबूत है कि pm ने भी नोटबन्दी को फेल मान लिया है।उसका कहीं कोई जिक्र नही।अगर एक भी उपलब्धि होती तो पीट पीट कर ढोल फाड़ देते।
मोदीजी चुनौती है बलिदान त्याग इत्यादि कथा और परमार्थ की बातें अपने अमीर मित्रों को सुनाकर देखों। दो मिनट में आपको अपदस्थ कर देंगे।
मोदी जी इस शुद्धि यज्ञ में गरीबों की बलि चढ़ाने का अधिकार आपको किसने दिया है दम है तो कभी अपने पूँजीपति मित्रों से बलि और त्याग माँगकर देखो
सैंकड़ों लोगों की जान एवं 25 करोड़ लोगों की नौकरी खाने के बाद भी संवेदनहीन व हदयहीन ने एक शब्द अफ़सोस का भी नही कहा।
टांय टांय फिस देश सोमवार से फिर लाइन में लगेगा।नववर्ष की संध्या पर इतना भाव हीन प्रभाव हीन उत्साह हीन घुटनों के बल रेंगता हुआ pre बजट भाषण
lalu prasad yadav plays peacemaker between sp s feuding father and son
news really happy i was hopeful sp form its govt in up and if there s an alliance with congress then it ll be even better …
up देश का भविष्य तय करता है। वहाँ सब ठीक ठाक करना हमारी जिम्मेवारी है। अखिलेश में दम है। सपा की सरकार बनेगी। bjp चौथे नम्बर पर रहेगी।
phoned netaji at 8am as i was worried urged him to call akhilesh not to loose almost certain win avoid आलतू फालतू ppl and sycophants
asked to go see netaji and sort out the matters patiently others shd nt take benefits out of any miscommunications gaps
spoke to netaji urged him to stay united to fight root out communal forces it s time to protect our rich pluralistic secular heritage
राजनीति में होश और जोश अनुभव और जज़्बा दोनों को हमेशा साथ रहना चाहिये।
pm eviscerated indian economy
if lungs liver kidney intestine majority blood takn out of ur body wud u be able to survive that s wat has been done wth our economy
senseless प्रपंचों से हो रही endless दिक्कतों को दबाने के लिए cashless जैसी baseless बात कर रहे है। ही शुड बी…
pics for those who deliberately quoted barely 500 ppl were present at rjd mahadharna kindly note it was d…
biased section of media can t digest the fact that in bihar twice the no of people throng for
does modi kw how many times he has chopped changed his own decisions in last 50 days he is totally clueless puzzled jumping here there
pm narendra modi ruined the nation where bullet train come from asks htt…
नोटबंदी के 50 दिन पूरे होने पर राजद प्रमुख ​ का केंद्र सरकार पर हमला सुनिए क्या बोले लालू …
बिना हड्डी की ज़ुबान है। कुछ भी बोल देते है। उन्हें खुद याद नहीं होगा विगत 48 दिनों में क्या क्या बोला है और क्या …
ट्विटर रूपी india पर मैं bharat की आवाज बुलंद करता हूँ ताकि 10 फ़ीसदी खास indians को पता चले 90 फ़ीसदी आम भारतीय क्या सोचते है।
bihari youth at his best on in lalu s style
